,over,ball,batting_team,bowling_team,venue,inning,match_type,total_runs,is_wicket,runs,wickets,winner
536,10,3,10,2,12,1,3,0,1,57,5,2
537,10,4,10,2,12,1,3,1,0,58,5,2
538,10,5,10,2,12,1,3,0,0,58,5,2
539,10,6,10,2,12,1,3,1,0,59,5,2
540,11,1,10,2,12,1,3,6,0,65,5,2
541,11,2,10,2,12,1,3,4,0,69,5,2
542,11,3,10,2,12,1,3,1,0,70,5,2
543,11,4,10,2,12,1,3,0,0,70,5,2
544,11,5,10,2,12,1,3,1,0,71,5,2
545,11,6,10,2,12,1,3,0,0,71,5,2
546,12,1,10,2,12,1,3,0,1,71,6,2
547,12,2,10,2,12,1,3,4,0,75,6,2
548,12,3,10,2,12,1,3,1,0,76,6,2
549,12,4,10,2,12,1,3,2,0,78,6,2
550,12,5,10,2,12,1,3,0,0,78,6,2
551,12,6,10,2,12,1,3,1,0,79,6,2
552,12,7,10,2,12,1,3,1,0,80,6,2
553,13,1,10,2,12,1,3,4,0,84,6,2
554,13,2,10,2,12,1,3,1,0,85,6,2
555,13,3,10,2,12,1,3,1,0,86,6,2
556,13,4,10,2,12,1,3,0,0,86,6,2
557,13,5,10,2,12,1,3,1,0,87,6,2
558,13,6,10,2,12,1,3,0,0,87,6,2
559,14,1,10,2,12,1,3,6,0,93,6,2
560,14,2,10,2,12,1,3,0,1,93,7,2
561,14,3,10,2,12,1,3,0,0,93,7,2
562,14,4,10,2,12,1,3,1,0,94,7,2
563,14,5,10,2,12,1,3,1,0,95,7,2
564,14,6,10,2,12,1,3,1,0,96,7,2
565,15,1,10,2,12,1,3,0,0,96,7,2
566,15,2,10,2,12,1,3,0,0,96,7,2
567,15,3,10,2,12,1,3,4,0,100,7,2
568,15,4,10,2,12,1,3,0,0,100,7,2
569,15,5,10,2,12,1,3,4,0,104,7,2
570,15,6,10,2,12,1,3,2,0,106,7,2
571,16,1,10,2,12,1,3,1,0,107,7,2
572,16,2,10,2,12,1,3,0,0,107,7,2
573,16,3,10,2,12,1,3,1,0,108,7,2
574,16,4,10,2,12,1,3,0,0,108,7,2
575,16,5,10,2,12,1,3,1,0,109,7,2
576,16,6,10,2,12,1,3,1,0,110,7,2
577,17,1,10,2,12,1,3,0,1,110,8,2
578,17,2,10,2,12,1,3,0,0,110,8,2
579,17,3,10,2,12,1,3,0,0,110,8,2
580,17,4,10,2,12,1,3,0,0,110,8,2
581,17,5,10,2,12,1,3,1,0,111,8,2
582,17,6,10,2,12,1,3,0,0,111,8,2
583,18,1,10,2,12,1,3,0,0,111,8,2
584,18,2,10,2,12,1,3,1,0,112,8,2
585,18,3,10,2,12,1,3,4,0,116,8,2
586,18,4,10,2,12,1,3,4,0,120,8,2
587,18,5,10,2,12,1,3,0,0,120,8,2
588,18,6,10,2,12,1,3,1,0,121,8,2
589,19,1,10,2,12,1,3,4,0,125,8,2
590,19,2,10,2,12,1,3,0,0,125,8,2
591,19,3,10,2,12,1,3,1,0,126,8,2
592,19,4,10,2,12,1,3,1,0,127,8,2
593,19,5,10,2,12,1,3,2,0,129,8,2
594,19,6,10,2,12,1,3,0,0,129,8,2
595,0,1,2,10,12,2,3,0,0,0,0,2
596,0,2,2,10,12,2,3,0,0,0,0,2
597,0,3,2,10,12,2,3,0,0,0,0,2
598,0,4,2,10,12,2,3,0,0,0,0,2
599,0,5,2,10,12,2,3,4,0,4,0,2
600,0,6,2,10,12,2,3,4,0,8,0,2
601,1,1,2,10,12,2,3,4,0,12,0,2
602,1,2,2,10,12,2,3,4,0,16,0,2
603,1,3,2,10,12,2,3,4,0,20,0,2
604,1,4,2,10,12,2,3,0,1,20,1,2
605,1,5,2,10,12,2,3,0,0,20,1,2
606,1,6,2,10,12,2,3,1,0,21,1,2
607,1,7,2,10,12,2,3,0,0,21,1,2
608,2,1,2,10,12,2,3,0,0,21,1,2
609,2,2,2,10,12,2,3,4,0,25,1,2
610,2,3,2,10,12,2,3,0,0,25,1,2
611,2,4,2,10,12,2,3,1,0,26,1,2
612,2,5,2,10,12,2,3,0,0,26,1,2
613,2,6,2,10,12,2,3,0,0,26,1,2
614,3,1,2,10,12,2,3,1,0,27,1,2
615,3,2,2,10,12,2,3,0,0,27,1,2
616,3,3,2,10,12,2,3,4,0,31,1,2
617,3,4,2,10,12,2,3,1,0,32,1,2
618,3,5,2,10,12,2,3,4,0,36,1,2
619,3,6,2,10,12,2,3,0,0,36,1,2
620,4,1,2,10,12,2,3,0,0,36,1,2
621,4,2,2,10,12,2,3,1,0,37,1,2
622,4,3,2,10,12,2,3,6,0,43,1,2
623,4,4,2,10,12,2,3,4,0,47,1,2
624,4,5,2,10,12,2,3,0,0,47,1,2
625,4,6,2,10,12,2,3,1,0,48,1,2
626,5,1,2,10,12,2,3,0,0,48,1,2
627,5,2,2,10,12,2,3,1,0,49,1,2
628,5,3,2,10,12,2,3,1,0,50,1,2
629,5,4,2,10,12,2,3,0,0,50,1,2
630,5,5,2,10,12,2,3,4,0,54,1,2
631,5,6,2,10,12,2,3,1,0,55,1,2
632,5,7,2,10,12,2,3,0,0,55,1,2
633,6,1,2,10,12,2,3,1,0,56,1,2
634,6,2,2,10,12,2,3,1,0,57,1,2
635,6,3,2,10,12,2,3,0,0,57,1,2
636,6,4,2,10,12,2,3,0,0,57,1,2
637,6,5,2,10,12,2,3,1,0,58,1,2
638,6,6,2,10,12,2,3,1,0,59,1,2
639,7,1,2,10,12,2,3,1,0,60,1,2
640,7,2,2,10,12,2,3,4,0,64,1,2
641,7,3,2,10,12,2,3,1,0,65,1,2
642,7,4,2,10,12,2,3,0,0,65,1,2
643,7,5,2,10,12,2,3,4,0,69,1,2
644,7,6,2,10,12,2,3,2,0,71,1,2
645,7,7,2,10,12,2,3,0,0,71,1,2
646,8,1,2,10,12,2,3,0,0,71,1,2
647,8,2,2,10,12,2,3,1,0,72,1,2
648,8,3,2,10,12,2,3,4,0,76,1,2
649,8,4,2,10,12,2,3,0,0,76,1,2
650,8,5,2,10,12,2,3,1,0,77,1,2
651,8,6,2,10,12,2,3,1,0,78,1,2
652,9,1,2,10,12,2,3,0,0,78,1,2
653,9,2,2,10,12,2,3,1,0,79,1,2
654,9,3,2,10,12,2,3,4,0,83,1,2
655,9,4,2,10,12,2,3,1,0,84,1,2
656,9,5,2,10,12,2,3,1,0,85,1,2
657,9,6,2,10,12,2,3,0,0,85,1,2
658,9,7,2,10,12,2,3,1,0,86,1,2
659,10,1,2,10,12,2,3,1,0,87,1,2
660,10,2,2,10,12,2,3,1,0,88,1,2
661,10,3,2,10,12,2,3,4,0,92,1,2
662,10,4,2,10,12,2,3,1,0,93,1,2
663,10,5,2,10,12,2,3,1,0,94,1,2
664,10,6,2,10,12,2,3,1,0,95,1,2
665,11,1,2,10,12,2,3,1,0,96,1,2
666,11,2,2,10,12,2,3,1,0,97,1,2
667,11,3,2,10,12,2,3,2,0,99,1,2
668,11,4,2,10,12,2,3,1,0,100,1,2
669,11,5,2,10,12,2,3,0,0,100,1,2
670,11,6,2,10,12,2,3,0,0,100,1,2
671,12,1,2,10,12,2,3,1,0,101,1,2
672,12,2,2,10,12,2,3,1,0,102,1,2
673,12,3,2,10,12,2,3,1,0,103,1,2
674,12,4,2,10,12,2,3,1,0,104,1,2
675,12,5,2,10,12,2,3,1,0,105,1,2
676,12,6,2,10,12,2,3,5,0,110,1,2
677,12,7,2,10,12,2,3,1,0,111,1,2
678,13,1,2,10,12,2,3,1,0,112,1,2
679,13,2,2,10,12,2,3,0,0,112,1,2
680,13,3,2,10,12,2,3,1,0,113,1,2
681,13,4,2,10,12,2,3,1,0,114,1,2
682,13,5,2,10,12,2,3,1,0,115,1,2
683,13,6,2,10,12,2,3,0,0,115,1,2
684,14,1,2,10,12,2,3,1,0,116,1,2
685,14,2,2,10,12,2,3,1,0,117,1,2
686,14,3,2,10,12,2,3,4,0,121,1,2
687,14,4,2,10,12,2,3,2,0,123,1,2
688,14,5,2,10,12,2,3,4,0,127,1,2
689,14,6,2,10,12,2,3,1,0,128,1,2
690,14,7,2,10,12,2,3,0,0,128,1,2
691,15,1,2,10,12,2,3,4,0,132,1,2
692,0,1,7,11,40,1,3,0,0,0,0,11
693,0,2,7,11,40,1,3,4,0,4,0,11
694,0,3,7,11,40,1,3,0,0,4,0,11
695,0,4,7,11,40,1,3,0,0,4,0,11
696,0,5,7,11,40,1,3,4,0,8,0,11
697,0,6,7,11,40,1,3,0,0,8,0,11
698,1,1,7,11,40,1,3,1,0,9,0,11
699,1,2,7,11,40,1,3,0,0,9,0,11
700,1,3,7,11,40,1,3,0,0,9,0,11
701,1,4,7,11,40,1,3,0,0,9,0,11
702,1,5,7,11,40,1,3,0,1,9,1,11
703,1,6,7,11,40,1,3,4,0,13,1,11
704,2,1,7,11,40,1,3,0,0,13,1,11
705,2,2,7,11,40,1,3,4,0,17,1,11
706,2,3,7,11,40,1,3,0,0,17,1,11
707,2,4,7,11,40,1,3,1,0,18,1,11
708,2,5,7,11,40,1,3,0,0,18,1,11
709,2,6,7,11,40,1,3,1,0,19,1,11
710,2,7,7,11,40,1,3,0,0,19,1,11
711,3,1,7,11,40,1,3,0,0,19,1,11
712,3,2,7,11,40,1,3,1,0,20,1,11
713,3,3,7,11,40,1,3,0,0,20,1,11
714,3,4,7,11,40,1,3,0,1,20,2,11
715,3,5,7,11,40,1,3,2,0,22,2,11
716,3,6,7,11,40,1,3,0,0,22,2,11
717,4,1,7,11,40,1,3,1,0,23,2,11
718,4,2,7,11,40,1,3,4,0,27,2,11
719,4,3,7,11,40,1,3,4,0,31,2,11
720,4,4,7,11,40,1,3,0,0,31,2,11
721,4,5,7,11,40,1,3,4,0,35,2,11
722,4,6,7,11,40,1,3,0,0,35,2,11
723,4,7,7,11,40,1,3,6,0,41,2,11
724,5,1,7,11,40,1,3,1,0,42,2,11
725,5,2,7,11,40,1,3,4,0,46,2,11
726,5,3,7,11,40,1,3,0,0,46,2,11
727,5,4,7,11,40,1,3,0,1,46,3,11
728,5,5,7,11,40,1,3,1,0,47,3,11
729,5,6,7,11,40,1,3,0,0,47,3,11
730,6,1,7,11,40,1,3,1,0,48,3,11
731,6,2,7,11,40,1,3,0,0,48,3,11
732,6,3,7,11,40,1,3,1,0,49,3,11
733,6,4,7,11,40,1,3,4,0,53,3,11
734,6,5,7,11,40,1,3,1,0,54,3,11
735,6,6,7,11,40,1,3,0,0,54,3,11
736,7,1,7,11,40,1,3,0,0,54,3,11
737,7,2,7,11,40,1,3,1,0,55,3,11
738,7,3,7,11,40,1,3,1,0,56,3,11
739,7,4,7,11,40,1,3,1,0,57,3,11
740,7,5,7,11,40,1,3,1,0,58,3,11
741,7,6,7,11,40,1,3,2,0,60,3,11
742,8,1,7,11,40,1,3,1,0,61,3,11
743,8,2,7,11,40,1,3,1,0,62,3,11
744,8,3,7,11,40,1,3,1,0,63,3,11
745,8,4,7,11,40,1,3,4,0,67,3,11
746,8,5,7,11,40,1,3,1,0,68,3,11
747,8,6,7,11,40,1,3,4,0,72,3,11
748,9,1,7,11,40,1,3,0,0,72,3,11
749,9,2,7,11,40,1,3,1,0,73,3,11
750,9,3,7,11,40,1,3,0,0,73,3,11
751,9,4,7,11,40,1,3,1,0,74,3,11
752,9,5,7,11,40,1,3,0,0,74,3,11
753,9,6,7,11,40,1,3,0,0,74,3,11
754,10,1,7,11,40,1,3,1,0,75,3,11
755,10,2,7,11,40,1,3,1,0,76,3,11
756,10,3,7,11,40,1,3,4,0,80,3,11
757,10,4,7,11,40,1,3,1,0,81,3,11
758,10,5,7,11,40,1,3,0,0,81,3,11
759,10,6,7,11,40,1,3,0,0,81,3,11
760,11,1,7,11,40,1,3,0,0,81,3,11
761,11,2,7,11,40,1,3,2,0,83,3,11
762,11,3,7,11,40,1,3,1,0,84,3,11
763,11,4,7,11,40,1,3,0,0,84,3,11
764,11,5,7,11,40,1,3,4,0,88,3,11
765,11,6,7,11,40,1,3,6,0,94,3,11
766,12,1,7,11,40,1,3,0,0,94,3,11
767,12,2,7,11,40,1,3,1,0,95,3,11
768,12,3,7,11,40,1,3,0,0,95,3,11
769,12,4,7,11,40,1,3,0,0,95,3,11
770,12,5,7,11,40,1,3,1,0,96,3,11
771,12,6,7,11,40,1,3,1,0,97,3,11
772,13,1,7,11,40,1,3,0,0,97,3,11
773,13,2,7,11,40,1,3,0,0,97,3,11
774,13,3,7,11,40,1,3,0,1,97,4,11
775,13,4,7,11,40,1,3,1,0,98,4,11
776,13,5,7,11,40,1,3,0,0,98,4,11
777,13,6,7,11,40,1,3,1,0,99,4,11
778,14,1,7,11,40,1,3,1,0,100,4,11
779,14,2,7,11,40,1,3,1,0,101,4,11
780,14,3,7,11,40,1,3,1,0,102,4,11
781,14,4,7,11,40,1,3,0,0,102,4,11
782,14,5,7,11,40,1,3,2,0,104,4,11
783,14,6,7,11,40,1,3,1,0,105,4,11
784,15,1,7,11,40,1,3,1,0,106,4,11
785,15,2,7,11,40,1,3,1,0,107,4,11
786,15,3,7,11,40,1,3,1,0,108,4,11
787,15,4,7,11,40,1,3,1,0,109,4,11
788,15,5,7,11,40,1,3,1,0,110,4,11
789,15,6,7,11,40,1,3,4,0,114,4,11
790,15,7,7,11,40,1,3,4,0,118,4,11
791,16,1,7,11,40,1,3,1,0,119,4,11
792,16,2,7,11,40,1,3,1,0,120,4,11
793,16,3,7,11,40,1,3,4,0,124,4,11
794,16,4,7,11,40,1,3,1,0,125,4,11
795,16,5,7,11,40,1,3,0,1,125,5,11
796,16,6,7,11,40,1,3,4,0,129,5,11
797,17,1,7,11,40,1,3,2,0,131,5,11
798,17,2,7,11,40,1,3,6,0,137,5,11
799,17,3,7,11,40,1,3,1,0,138,5,11
800,17,4,7,11,40,1,3,4,0,142,5,11
801,17,5,7,11,40,1,3,6,0,148,5,11
802,17,6,7,11,40,1,3,1,0,149,5,11
803,18,1,7,11,40,1,3,1,0,150,5,11
804,18,2,7,11,40,1,3,1,0,151,5,11
805,18,3,7,11,40,1,3,0,0,151,5,11
806,18,4,7,11,40,1,3,1,0,152,5,11
807,18,5,7,11,40,1,3,0,1,152,6,11
808,18,6,7,11,40,1,3,6,0,158,6,11
809,19,1,7,11,40,1,3,1,0,159,6,11
810,19,2,7,11,40,1,3,0,0,159,6,11
811,19,3,7,11,40,1,3,4,0,163,6,11
812,19,4,7,11,40,1,3,1,0,164,6,11
813,19,5,7,11,40,1,3,1,0,165,6,11
814,19,6,7,11,40,1,3,0,1,165,7,11
815,0,1,11,7,40,2,3,0,0,0,0,11
816,0,2,11,7,40,2,3,1,0,1,0,11
817,0,3,11,7,40,2,3,0,0,1,0,11
818,0,4,11,7,40,2,3,1,0,2,0,11
819,0,5,11,7,40,2,3,4,0,6,0,11
820,0,6,11,7,40,2,3,4,0,10,0,11
821,1,1,11,7,40,2,3,0,0,10,0,11
822,1,2,11,7,40,2,3,0,0,10,0,11
823,1,3,11,7,40,2,3,0,0,10,0,11
824,1,4,11,7,40,2,3,0,0,10,0,11
825,1,5,11,7,40,2,3,0,0,10,0,11
826,1,6,11,7,40,2,3,1,0,11,0,11
827,2,1,11,7,40,2,3,0,0,11,0,11
828,2,2,11,7,40,2,3,4,0,15,0,11
829,2,3,11,7,40,2,3,1,0,16,0,11
830,2,4,11,7,40,2,3,1,0,17,0,11
831,2,5,11,7,40,2,3,4,0,21,0,11
832,2,6,11,7,40,2,3,1,0,22,0,11
833,3,1,11,7,40,2,3,0,0,22,0,11
834,3,2,11,7,40,2,3,1,0,23,0,11
835,3,3,11,7,40,2,3,1,0,24,0,11
836,3,4,11,7,40,2,3,1,0,25,0,11
837,3,5,11,7,40,2,3,1,0,26,0,11
838,3,6,11,7,40,2,3,1,0,27,0,11
839,4,1,11,7,40,2,3,4,0,31,0,11
840,4,2,11,7,40,2,3,1,0,32,0,11
841,4,3,11,7,40,2,3,4,0,36,0,11
842,4,4,11,7,40,2,3,0,0,36,0,11
843,4,5,11,7,40,2,3,1,0,37,0,11
844,4,6,11,7,40,2,3,0,0,37,0,11
845,4,7,11,7,40,2,3,0,1,37,1,11
846,5,1,11,7,40,2,3,1,0,38,1,11
847,5,2,11,7,40,2,3,0,0,38,1,11
848,5,3,11,7,40,2,3,0,0,38,1,11
849,5,4,11,7,40,2,3,1,0,39,1,11
850,5,5,11,7,40,2,3,1,0,40,1,11
851,5,6,11,7,40,2,3,0,0,40,1,11
852,6,1,11,7,40,2,3,1,0,41,1,11
853,6,2,11,7,40,2,3,0,0,41,1,11
854,6,3,11,7,40,2,3,4,0,45,1,11
855,6,4,11,7,40,2,3,0,0,45,1,11
856,6,5,11,7,40,2,3,0,0,45,1,11
857,6,6,11,7,40,2,3,1,0,46,1,11
858,7,1,11,7,40,2,3,2,0,48,1,11
859,7,2,11,7,40,2,3,1,0,49,1,11
860,7,3,11,7,40,2,3,1,0,50,1,11
861,7,4,11,7,40,2,3,1,0,51,1,11
862,7,5,11,7,40,2,3,1,0,52,1,11
863,7,6,11,7,40,2,3,2,0,54,1,11
864,8,1,11,7,40,2,3,6,0,60,1,11
865,8,2,11,7,40,2,3,6,0,66,1,11
866,8,3,11,7,40,2,3,1,0,67,1,11
867,8,4,11,7,40,2,3,0,0,67,1,11
868,8,5,11,7,40,2,3,1,0,68,1,11
869,8,6,11,7,40,2,3,0,1,68,2,11
870,8,7,11,7,40,2,3,1,0,69,2,11
871,9,1,11,7,40,2,3,1,0,70,2,11
872,9,2,11,7,40,2,3,4,0,74,2,11
873,9,3,11,7,40,2,3,1,0,75,2,11
874,9,4,11,7,40,2,3,0,0,75,2,11
875,9,5,11,7,40,2,3,1,0,76,2,11
876,9,6,11,7,40,2,3,0,1,76,3,11
877,10,1,11,7,40,2,3,1,0,77,3,11
878,10,2,11,7,40,2,3,1,0,78,3,11
879,10,3,11,7,40,2,3,0,0,78,3,11
880,10,4,11,7,40,2,3,1,0,79,3,11
881,10,5,11,7,40,2,3,0,0,79,3,11
882,10,6,11,7,40,2,3,1,0,80,3,11
883,11,1,11,7,40,2,3,1,0,81,3,11
884,11,2,11,7,40,2,3,4,0,85,3,11
885,11,3,11,7,40,2,3,1,0,86,3,11
886,11,4,11,7,40,2,3,1,0,87,3,11
887,11,5,11,7,40,2,3,6,0,93,3,11
888,11,6,11,7,40,2,3,1,0,94,3,11
889,12,1,11,7,40,2,3,0,0,94,3,11
890,12,2,11,7,40,2,3,4,0,98,3,11
891,12,3,11,7,40,2,3,4,0,102,3,11
892,12,4,11,7,40,2,3,0,0,102,3,11
893,12,5,11,7,40,2,3,1,0,103,3,11
894,12,6,11,7,40,2,3,1,0,104,3,11
895,13,1,11,7,40,2,3,1,0,105,3,11
896,13,2,11,7,40,2,3,1,0,106,3,11
897,13,3,11,7,40,2,3,0,0,106,3,11
898,13,4,11,7,40,2,3,0,1,106,4,11
899,13,5,11,7,40,2,3,0,0,106,4,11
900,13,6,11,7,40,2,3,1,0,107,4,11
901,13,7,11,7,40,2,3,0,0,107,4,11
902,13,8,11,7,40,2,3,2,0,109,4,11
903,14,1,11,7,40,2,3,1,0,110,4,11
904,14,2,11,7,40,2,3,1,0,111,4,11
905,14,3,11,7,40,2,3,1,0,112,4,11
906,14,4,11,7,40,2,3,4,0,116,4,11
907,14,5,11,7,40,2,3,1,0,117,4,11
908,14,6,11,7,40,2,3,1,0,118,4,11
909,15,1,11,7,40,2,3,1,0,119,4,11
910,15,2,11,7,40,2,3,4,0,123,4,11
911,15,3,11,7,40,2,3,1,0,124,4,11
912,15,4,11,7,40,2,3,0,0,124,4,11
913,15,5,11,7,40,2,3,1,0,125,4,11
914,15,6,11,7,40,2,3,1,0,126,4,11
915,16,1,11,7,40,2,3,6,0,132,4,11
916,16,2,11,7,40,2,3,1,0,133,4,11
917,16,3,11,7,40,2,3,1,0,134,4,11
918,16,4,11,7,40,2,3,1,0,135,4,11
919,16,5,11,7,40,2,3,1,0,136,4,11
920,16,6,11,7,40,2,3,0,0,136,4,11
921,17,1,11,7,40,2,3,6,0,142,4,11
922,17,2,11,7,40,2,3,1,0,143,4,11
923,17,3,11,7,40,2,3,1,0,144,4,11
924,17,4,11,7,40,2,3,1,0,145,4,11
925,17,5,11,7,40,2,3,4,0,149,4,11
926,17,6,11,7,40,2,3,6,0,155,4,11
927,18,1,11,7,40,2,3,1,0,156,4,11
928,18,2,11,7,40,2,3,4,0,160,4,11
929,18,3,11,7,40,2,3,1,0,161,4,11
930,18,4,11,7,40,2,3,0,1,161,5,11
931,18,5,11,7,40,2,3,2,0,163,5,11
932,18,6,11,7,40,2,3,0,0,163,5,11
933,19,1,11,7,40,2,3,1,0,164,5,11
934,19,2,11,7,40,2,3,1,0,165,5,11
935,19,3,11,7,40,2,3,0,0,165,5,11
936,19,4,11,7,40,2,3,0,0,165,5,11
937,19,5,11,7,40,2,3,1,0,166,5,11
938,0,1,12,5,10,1,3,1,0,1,0,5
939,0,2,12,5,10,1,3,1,0,2,0,5
940,0,3,12,5,10,1,3,2,0,4,0,5
941,0,4,12,5,10,1,3,0,0,4,0,5
942,0,5,12,5,10,1,3,0,0,4,0,5
943,0,6,12,5,10,1,3,0,0,4,0,5
944,0,7,12,5,10,1,3,5,0,9,0,5
945,1,1,12,5,10,1,3,1,0,10,0,5
946,1,2,12,5,10,1,3,1,0,11,0,5
947,1,3,12,5,10,1,3,0,0,11,0,5
948,1,4,12,5,10,1,3,1,0,12,0,5
949,1,5,12,5,10,1,3,1,0,13,0,5
950,1,6,12,5,10,1,3,0,0,13,0,5
951,1,7,12,5,10,1,3,1,0,14,0,5
952,1,8,12,5,10,1,3,0,0,14,0,5
953,2,1,12,5,10,1,3,1,0,15,0,5
954,2,2,12,5,10,1,3,0,0,15,0,5
955,2,3,12,5,10,1,3,0,0,15,0,5
956,2,4,12,5,10,1,3,1,0,16,0,5
957,2,5,12,5,10,1,3,4,0,20,0,5
958,2,6,12,5,10,1,3,1,0,21,0,5
959,3,1,12,5,10,1,3,0,0,21,0,5
960,3,2,12,5,10,1,3,0,1,21,1,5
961,3,3,12,5,10,1,3,0,0,21,1,5
962,3,4,12,5,10,1,3,0,0,21,1,5
963,3,5,12,5,10,1,3,0,0,21,1,5
964,3,6,12,5,10,1,3,0,0,21,1,5
965,4,1,12,5,10,1,3,1,0,22,1,5
966,4,2,12,5,10,1,3,0,0,22,1,5
967,4,3,12,5,10,1,3,0,1,22,2,5
968,4,4,12,5,10,1,3,1,0,23,2,5
969,4,5,12,5,10,1,3,0,0,23,2,5
970,4,6,12,5,10,1,3,0,0,23,2,5
971,5,1,12,5,10,1,3,6,0,29,2,5
972,5,2,12,5,10,1,3,0,0,29,2,5
973,5,3,12,5,10,1,3,6,0,35,2,5
974,5,4,12,5,10,1,3,4,0,39,2,5
975,5,5,12,5,10,1,3,0,0,39,2,5
976,5,6,12,5,10,1,3,0,0,39,2,5
977,6,1,12,5,10,1,3,1,0,40,2,5
978,6,2,12,5,10,1,3,0,0,40,2,5
979,6,3,12,5,10,1,3,1,0,41,2,5
980,6,4,12,5,10,1,3,4,0,45,2,5
981,6,5,12,5,10,1,3,0,0,45,2,5
982,6,6,12,5,10,1,3,0,0,45,2,5
983,7,1,12,5,10,1,3,0,0,45,2,5
984,7,2,12,5,10,1,3,1,0,46,2,5
985,7,3,12,5,10,1,3,0,0,46,2,5
986,7,4,12,5,10,1,3,1,0,47,2,5
987,7,5,12,5,10,1,3,0,0,47,2,5
988,7,6,12,5,10,1,3,0,0,47,2,5
989,7,7,12,5,10,1,3,0,0,47,2,5
990,8,1,12,5,10,1,3,0,1,47,3,5
991,8,2,12,5,10,1,3,0,0,47,3,5
992,8,3,12,5,10,1,3,0,0,47,3,5
993,8,4,12,5,10,1,3,0,1,47,4,5
994,8,5,12,5,10,1,3,0,0,47,4,5
995,8,6,12,5,10,1,3,1,0,48,4,5
996,9,1,12,5,10,1,3,1,0,49,4,5
997,9,2,12,5,10,1,3,1,0,50,4,5
998,9,3,12,5,10,1,3,1,0,51,4,5
999,9,4,12,5,10,1,3,0,0,51,4,5
1000,9,5,12,5,10,1,3,1,0,52,4,5
1001,9,6,12,5,10,1,3,0,0,52,4,5
1002,10,1,12,5,10,1,3,0,0,52,4,5
1003,10,2,12,5,10,1,3,0,0,52,4,5
1004,10,3,12,5,10,1,3,0,0,52,4,5
1005,10,4,12,5,10,1,3,0,0,52,4,5
1006,10,5,12,5,10,1,3,1,0,53,4,5
1007,10,6,12,5,10,1,3,4,0,57,4,5
1008,11,1,12,5,10,1,3,0,0,57,4,5
1009,11,2,12,5,10,1,3,0,0,57,4,5
1010,11,3,12,5,10,1,3,1,0,58,4,5
1011,11,4,12,5,10,1,3,0,1,58,5,5
1012,11,5,12,5,10,1,3,1,0,59,5,5
1013,11,6,12,5,10,1,3,0,0,59,5,5
1014,12,1,12,5,10,1,3,1,0,60,5,5
1015,12,2,12,5,10,1,3,1,0,61,5,5
1016,12,3,12,5,10,1,3,0,0,61,5,5
1017,12,4,12,5,10,1,3,1,0,62,5,5
1018,12,5,12,5,10,1,3,0,0,62,5,5
1019,12,6,12,5,10,1,3,0,0,62,5,5
1020,13,1,12,5,10,1,3,0,0,62,5,5
1021,13,2,12,5,10,1,3,1,0,63,5,5
1022,13,3,12,5,10,1,3,0,0,63,5,5
1023,13,4,12,5,10,1,3,0,0,63,5,5
1024,13,5,12,5,10,1,3,1,0,64,5,5
1025,13,6,12,5,10,1,3,1,0,65,5,5
1026,14,1,12,5,10,1,3,6,0,71,5,5
1027,14,2,12,5,10,1,3,0,0,71,5,5
1028,14,3,12,5,10,1,3,0,1,71,6,5
1029,14,4,12,5,10,1,3,1,0,72,6,5
1030,14,5,12,5,10,1,3,1,0,73,6,5
1031,14,6,12,5,10,1,3,4,0,77,6,5
1032,15,1,12,5,10,1,3,0,0,77,6,5
1033,15,2,12,5,10,1,3,1,0,78,6,5
1034,15,3,12,5,10,1,3,0,0,78,6,5
1035,15,4,12,5,10,1,3,0,0,78,6,5
1036,15,5,12,5,10,1,3,1,0,79,6,5
1037,15,6,12,5,10,1,3,2,0,81,6,5
1038,15,7,12,5,10,1,3,1,0,82,6,5
1039,16,1,12,5,10,1,3,0,0,82,6,5
1040,16,2,12,5,10,1,3,1,0,83,6,5
1041,16,3,12,5,10,1,3,6,0,89,6,5
1042,16,4,12,5,10,1,3,6,0,95,6,5
1043,16,5,12,5,10,1,3,1,0,96,6,5
1044,16,6,12,5,10,1,3,6,0,102,6,5
1045,16,7,12,5,10,1,3,0,0,102,6,5
1046,17,1,12,5,10,1,3,1,0,103,6,5
1047,17,2,12,5,10,1,3,0,0,103,6,5
1048,17,3,12,5,10,1,3,1,0,104,6,5
1049,17,4,12,5,10,1,3,0,1,104,7,5
1050,17,5,12,5,10,1,3,1,0,105,7,5
1051,17,6,12,5,10,1,3,0,1,105,8,5
1052,18,1,12,5,10,1,3,1,0,106,8,5
1053,18,2,12,5,10,1,3,4,0,110,8,5
1054,18,3,12,5,10,1,3,0,1,110,9,5
1055,18,4,12,5,10,1,3,0,1,110,10,5
1056,0,1,5,12,10,2,3,1,0,1,0,5
1057,0,2,5,12,10,2,3,4,0,5,0,5
1058,0,3,5,12,10,2,3,0,0,5,0,5
1059,0,4,5,12,10,2,3,1,0,6,0,5
1060,0,5,5,12,10,2,3,0,0,6,0,5
1061,0,6,5,12,10,2,3,0,0,6,0,5
1062,1,1,5,12,10,2,3,0,0,6,0,5
1063,1,2,5,12,10,2,3,0,1,6,1,5
1064,1,3,5,12,10,2,3,0,0,6,1,5
1065,1,4,5,12,10,2,3,2,0,8,1,5
1066,1,5,5,12,10,2,3,4,0,12,1,5
1067,1,6,5,12,10,2,3,4,0,16,1,5
1068,2,1,5,12,10,2,3,0,1,16,2,5
